"","assigned_to_cluster","timestamp","lon","lat","clusterStart","clusterEnd"
"268",25,"2016-01-08 14:54:38",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"267",27,"2016-01-08 14:54:45",-46.5096697,-18.6041452,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"266",30,"2016-01-08 14:58:18",-42.9427769,-21.1199999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"265",30,"2016-01-08 14:58:48",-42.9427769,-21.1199999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"264",8,"2016-01-08 14:59:41",-71.0022704,42.2528772,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"263",17,"2016-01-08 15:00:20",-58.5214673,-34.5975719,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"262",17,"2016-01-08 15:12:55",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"261",25,"2016-01-08 15:29:13",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"260",7,"2016-01-08 15:31:30",-70.3028025,19.0974031,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"259",18,"2016-01-08 15:40:22",-58.8328657,-27.4720341,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"258",26,"2016-01-08 15:43:38",-47.0580346,-23.1531054,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"257",25,"2016-01-08 15:45:03",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"256",26,"2016-01-08 15:45:05",-47.0580346,-23.1531054,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"255",17,"2016-01-08 15:50:46",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"254",25,"2016-01-08 15:56:28",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"253",14,"2016-01-08 15:56:57",-60.4289717,-24.5955305,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"252",13,"2016-01-08 15:59:19",-61.9816163,-33.7101748,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"251",24,"2016-01-08 16:00:23",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"250",17,"2016-01-08 16:02:22",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"249",25,"2016-01-08 16:06:28",-48.5110619,-25.6735329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"248",25,"2016-01-08 16:11:32",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"247",13,"2016-01-08 16:28:32",-60.6615414,-32.9595003,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"246",26,"2016-01-08 16:39:57",-47.4143079,-22.7552559,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"245",13,"2016-01-08 16:47:11",-60.6615414,-32.9595003,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"244",23,"2016-01-08 16:47:26",-54.6397098,-16.4603532,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"243",21,"2016-01-08 16:51:42",-53.5163384,-26.7242131,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"242",26,"2016-01-08 17:03:14",-46.5629623,-23.690102,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"241",16,"2016-01-08 17:21:43",-64.6322109,10.205417,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"240",25,"2016-01-08 17:24:58",-48.5490119,-25.8236549,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"239",25,"2016-01-08 17:28:34",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"238",25,"2016-01-08 17:29:55",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"237",25,"2016-01-08 17:41:02",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"236",26,"2016-01-08 17:44:21",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"235",18,"2016-01-08 17:44:49",-57.6311195,-25.2959915,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"234",28,"2016-01-08 17:52:31",-47.7824311,-14.9803367,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"233",27,"2016-01-08 17:59:31",-49.253269,-16.6808819,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"232",30,"2016-01-08 18:00:41",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"231",30,"2016-01-08 18:07:54",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"230",21,"2016-01-08 18:10:22",-54.6168644,-25.5169014,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"229",25,"2016-01-08 18:21:30",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"228",24,"2016-01-08 18:24:56",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"227",30,"2016-01-08 18:44:54",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"226",26,"2016-01-08 18:58:38",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"225",22,"2016-01-08 19:00:29",-54.6162946,-20.4640172,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"224",30,"2016-01-08 19:05:19",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"223",30,"2016-01-08 19:12:12",-43.1154551,-22.883237,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"222",18,"2016-01-08 19:15:59",-57.6311195,-25.2959915,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"221",18,"2016-01-08 19:16:06",-57.4999999,-25.4999999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"220",34,"2016-01-08 19:16:21",-37.7969269,-5.6631108,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"219",18,"2016-01-08 19:17:59",-57.4999999,-25.4999999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"218",30,"2016-01-08 19:27:54",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"217",26,"2016-01-08 19:37:08",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"216",19,"2016-01-08 19:57:02",-59.6688538,-22.8487075,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"215",36,"2016-01-08 19:57:23",-34.8781516,-8.064193,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"214",25,"2016-01-08 20:01:39",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"213",20,"2016-01-08 20:04:27",-51.2304999,-30.0329999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"212",31,"2016-01-08 20:12:20",-42.6282685,-19.5200066,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"211",NA,"2016-01-08 20:14:58",2.2252883,48.8710147,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"210",11,"2016-01-08 20:22:01",-66.1109317,8.0018709,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"209",29,"2016-01-08 20:39:25",-48.4682452,-1.4505599,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"208",25,"2016-01-08 20:48:08",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"207",11,"2016-01-08 20:52:06",-66.1109317,8.0018709,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"206",27,"2016-01-08 20:55:54",-49.253269,-16.6808819,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"205",17,"2016-01-08 20:55:57",-56.0201524,-32.8755547,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"204",31,"2016-01-08 20:57:41",-43.847069,-19.9854088,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"203",21,"2016-01-08 21:01:14",-54.6168644,-25.5169014,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"202",34,"2016-01-08 21:01:52",-36.4930895,-8.8905888,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"201",24,"2016-01-08 21:01:59",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"200",19,"2016-01-08 21:11:57",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"199",4,"2016-01-08 21:17:08",-79.2015996,-3.996731,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"198",26,"2016-01-08 21:28:48",-45.9194808,-21.6850716,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"197",30,"2016-01-08 21:36:40",-43.1926129,-22.5199629,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"196",25,"2016-01-08 21:36:45",-48.5490119,-25.8236549,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"195",25,"2016-01-08 21:47:55",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"194",30,"2016-01-08 22:01:59",-42.0189226,-22.8804368,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"193",31,"2016-01-08 22:11:57",-42.6282685,-19.5200066,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"192",36,"2016-01-08 22:20:36",-34.8781516,-8.064193,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"191",25,"2016-01-08 22:25:17",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"190",25,"2016-01-08 22:39:58",-48.5110619,-25.6735329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"189",25,"2016-01-08 22:40:05",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"188",17,"2016-01-08 22:52:39",-56.0201524,-32.8755547,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"187",25,"2016-01-08 22:54:23",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"186",30,"2016-01-08 22:59:40",-42.0244269,-22.9662838,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"185",25,"2016-01-08 23:05:12",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"184",26,"2016-01-08 23:26:19",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"183",26,"2016-01-08 23:39:12",-48.8145841,-21.5940597,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"182",17,"2016-01-08 23:41:06",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"181",26,"2016-01-08 23:48:58",-46.3338889,-23.9608329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"180",26,"2016-01-08 23:53:21",-47.5563732,-24.7042691,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"179",30,"2016-01-08 23:55:37",-42.5325302,-22.2800003,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"178",26,"2016-01-09 00:12:10",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"177",30,"2016-01-09 00:20:02",-41.6800949,-21.1341024,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"176",14,"2016-01-09 00:29:51",-60.4289717,-24.5955305,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"175",26,"2016-01-09 00:40:15",-46.3593739,-23.0525449,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"174",18,"2016-01-09 00:46:48",-57.4999999,-25.4999999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"173",19,"2016-01-09 00:55:46",-55.2499999,-24.2499999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"172",26,"2016-01-09 01:03:33",-47.6491699,-22.7252799,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"171",19,"2016-01-09 01:05:51",-58.1693444,-23.3165934,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"170",11,"2016-01-09 01:07:25",-66.1109317,8.0018709,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"169",25,"2016-01-09 01:07:43",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"168",NA,"2016-01-09 01:08:44",-68.7461816,-43.7128355,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"167",NA,"2016-01-09 01:14:37",-44.2933275,-2.5319223,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"166",37,"2016-01-09 01:19:37",103.852038,1.2904527,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"165",37,"2016-01-09 01:19:48",103.852038,1.2904527,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"164",NA,"2016-01-09 01:20:27",-61.8990549,-35.8104932,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"163",30,"2016-01-09 01:23:18",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"162",25,"2016-01-09 01:26:35",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"161",37,"2016-01-09 01:29:42",103.852038,1.2904527,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"160",25,"2016-01-09 01:29:52",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"159",30,"2016-01-09 01:35:42",-42.3459549,-21.6569029,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"158",25,"2016-01-09 01:35:47",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"157",NA,"2016-01-09 01:35:53",-67.1053739,-27.1910824,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"156",26,"2016-01-09 01:46:41",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"155",30,"2016-01-09 01:47:55",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"154",25,"2016-01-09 01:51:21",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"153",25,"2016-01-09 02:06:53",-49.3695626,-28.678994,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"152",29,"2016-01-09 02:14:25",-48.4682452,-1.4505599,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"151",31,"2016-01-09 02:16:18",-44.2469439,-19.4661109,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"150",18,"2016-01-09 02:18:47",-57.6311195,-25.2959915,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"149",18,"2016-01-09 02:22:16",-56.0181684,-25.4661755,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"148",21,"2016-01-09 02:27:02",-51.9622259,-29.5010544,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"147",21,"2016-01-09 02:42:01",-54.5763081,-25.5208725,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"146",31,"2016-01-09 03:11:48",-43.9450947,-19.9227317,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"145",31,"2016-01-09 03:12:09",-43.9450947,-19.9227317,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"144",31,"2016-01-09 03:21:39",-43.9450947,-19.9227317,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"143",1,"2016-01-09 03:25:09",-88.9140682,13.8000382,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"142",1,"2016-01-09 03:32:47",-88.9140682,13.8000382,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"141",17,"2016-01-09 03:35:19",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"140",1,"2016-01-09 03:35:46",-88.9140682,13.8000382,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"139",1,"2016-01-09 03:38:55",-88.9140682,13.8000382,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"138",36,"2016-01-09 03:39:04",-34.8781516,-8.064193,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"137",27,"2016-01-09 03:39:52",-49.7079749,-15.3549138,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"136",1,"2016-01-09 03:42:02",-88.9140682,13.8000382,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"135",30,"2016-01-09 03:46:09",-42.9427769,-21.1199999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"134",1,"2016-01-09 03:49:01",-88.9140682,13.8000382,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"133",31,"2016-01-09 03:49:43",-42.5270801,-19.4777806,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"132",37,"2016-01-09 03:50:41",101.922547,2.806061,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"131",26,"2016-01-09 03:52:25",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"130",25,"2016-01-09 03:54:26",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"129",25,"2016-01-09 03:55:13",-48.5110619,-25.6735329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"128",31,"2016-01-09 03:55:36",-43.7144439,-19.1686109,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"127",31,"2016-01-09 03:57:38",-43.5619754168,-19.21156685,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"126",30,"2016-01-09 03:58:11",-42.3428896,-22.8733202,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"125",1,"2016-01-09 04:00:19",-88.9140682,13.8000382,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"124",25,"2016-01-09 04:20:30",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"123",31,"2016-01-09 04:27:53",-43.9450947,-19.9227317,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"122",31,"2016-01-09 04:28:44",-43.9450947,-19.9227317,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"121",9,"2016-01-09 04:31:08",-68.745546,-32.8950718,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"120",1,"2016-01-09 04:53:02",-85.4987892394,10.6927375,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"119",NA,"2016-01-09 04:58:49",-117.8261659,33.7458511,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"118",38,"2016-01-09 05:01:35",121.0329706,14.5736108,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"117",26,"2016-01-09 05:13:05",-46.9188889,-23.6038889,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"116",30,"2016-01-09 05:24:41",-40.4165489,-20.2632019,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"115",31,"2016-01-09 06:01:56",-40.172199,-19.5687681,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"114",30,"2016-01-09 06:21:41",-40.2920625,-20.3297248,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"113",25,"2016-01-09 06:33:48",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"112",11,"2016-01-09 06:35:55",-66.0023071,9.2130611,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"111",NA,"2016-01-09 07:24:53",-9.2713002824,38.7124971,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"110",34,"2016-01-09 07:40:30",-35.5631136,-8.1993048,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"109",NA,"2016-01-09 07:53:24",-65.7849137168,-28.46548815,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"108",17,"2016-01-09 08:02:41",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"107",13,"2016-01-09 08:05:34",-60.643035677,-31.64727895,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"106",24,"2016-01-09 08:41:56",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"105",25,"2016-01-09 10:17:53",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"104",30,"2016-01-09 11:36:50",-40.2920625,-20.3297248,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"103",33,"2016-01-09 11:39:45",-38.312769,-12.8924199,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"102",39,"2016-01-09 11:42:13",120.9693062,15.4891397,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"101",22,"2016-01-09 12:24:28",-51.9382845,-23.425104,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"100",31,"2016-01-09 12:29:11",-43.9450947,-19.9227317,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"99",22,"2016-01-09 12:29:42",-51.9382845,-23.425104,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"98",17,"2016-01-09 12:38:23",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"97",25,"2016-01-09 12:47:11",-49.2072162,-25.5338159,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"96",17,"2016-01-09 12:55:15",-58.4375796,-34.6075797,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"95",NA,"2016-01-09 12:55:49",80.7038245875,7.878,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"94",25,"2016-01-09 13:01:12",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"93",35,"2016-01-09 13:11:28",-38.5217988,-3.7304511,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"92",35,"2016-01-09 13:11:47",-38.5217988,-3.7304511,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"91",35,"2016-01-09 13:12:06",-38.5217988,-3.7304511,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"90",31,"2016-01-09 13:12:37",-44.0840952,-19.9132748,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"89",30,"2016-01-09 13:26:22",-42.9427769,-21.1199999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"88",NA,"2016-01-09 13:47:13",-77.0365255,-12.0621064,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"87",7,"2016-01-09 13:56:41",-70.3028025,19.0974031,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"86",25,"2016-01-09 14:04:21",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"85",13,"2016-01-09 14:18:17",-60.643035677,-31.64727895,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"84",30,"2016-01-09 14:18:36",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"83",30,"2016-01-09 14:28:53",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"82",30,"2016-01-09 14:34:44",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"81",30,"2016-01-09 15:18:52",-43.2093726,-22.9110136,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"80",NA,"2016-01-09 15:19:07",-9.136506,38.7077926,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"79",25,"2016-01-09 15:20:43",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"78",25,"2016-01-09 15:34:33",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"77",25,"2016-01-09 16:02:10",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"76",18,"2016-01-09 16:09:13",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"75",25,"2016-01-09 16:16:22",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"74",20,"2016-01-09 16:18:31",-51.2304999,-30.0329999,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"73",36,"2016-01-09 16:28:08",-34.9468715,-8.1752475,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"72",34,"2016-01-09 16:38:30",-36.9182756,-6.8677853,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"71",25,"2016-01-09 16:41:17",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"70",26,"2016-01-09 16:41:27",-46.4027779,-24.0058329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"69",4,"2016-01-09 16:47:16",-79.3666964,-1.3397667,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"68",25,"2016-01-09 16:49:55",-48.5110619,-25.6735329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"67",38,"2016-01-09 16:50:13",120.9323666547,14.4021133,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"66",13,"2016-01-09 16:59:47",-64.1833189,-31.417339,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"65",21,"2016-01-09 17:00:44",-54.4315256,-26.7372239,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"64",NA,"2016-01-09 17:02:28",-59.9864061,-3.1319514,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"63",31,"2016-01-09 17:03:59",-43.9450947,-19.9227317,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"62",NA,"2016-01-09 17:05:07",-59.9864061,-3.1319514,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"61",25,"2016-01-09 17:22:11",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"60",12,"2016-01-09 17:26:59",-67.6298719,10.3007957,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"59",15,"2016-01-09 17:39:00",-63.1799872,9.7452286,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"58",4,"2016-01-09 17:39:03",-79.3666964,-1.3397667,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"57",36,"2016-01-09 17:40:16",-34.8781516,-8.064193,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"56",26,"2016-01-09 17:40:24",-46.3338889,-23.9608329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"55",25,"2016-01-09 17:43:13",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"54",23,"2016-01-09 17:52:04",-50.1952769,-19.7280559,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"53",30,"2016-01-09 18:00:15",-41.6800949,-21.1341024,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"52",1,"2016-01-09 18:03:23",-88.9140682,13.8000382,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"51",18,"2016-01-09 18:14:46",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"50",26,"2016-01-09 18:16:42",-45.4524316,-22.423739,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"49",12,"2016-01-09 18:19:02",-67.6298719,10.3007957,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"48",30,"2016-01-09 18:29:04",-42.6810472,-21.8760575,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"47",34,"2016-01-09 18:32:34",-35.7558261,-8.2372131,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"46",32,"2016-01-09 18:44:38",-40.8414803,-14.8567486,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"45",12,"2016-01-09 18:56:25",-67.6298719,10.3007957,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"44",12,"2016-01-09 19:03:14",-67.6298719,10.3007957,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"43",12,"2016-01-09 19:08:19",-67.6298719,10.3007957,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"42",30,"2016-01-09 19:10:54",-42.3663889,-21.1305559,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"41",12,"2016-01-09 19:12:14",-67.6298719,10.3007957,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"40",30,"2016-01-09 19:13:13",-42.3663889,-21.1305559,"2016-01-05 01:04:00","2016-01-10 00:40:50"
