OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,HASC_1,CCN_1,CCA_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1,Shape_Leng,Shape_Area
401,37,BGR,Bulgaria,5,Grad Sofiya,BG.SG,0,,Oblast,Province,София-град,,2.29671463064,0.14851834200
402,37,BGR,Bulgaria,6,Haskovo,BG.KK,0,,Oblast,Province,Хасково,Khaskovo,5.31449334834,0.57726227950
403,37,BGR,Bulgaria,7,Kardzhali,BG.KZ,0,,Oblast,Province,Кърджалийска,Kurdjali|Kârdžali|Kirjali,3.47025740853,0.33895657368
404,37,BGR,Bulgaria,8,Kyustendil,BG.KY,0,,Oblast,Province,Кюстендил,Keustendil|Kjustendil,3.72150544401,0.34449832234
405,37,BGR,Bulgaria,9,Lovech,BG.LV,0,,Oblast,Province,Ловеч,Loveč,4.05341523156,0.46869890799
406,37,BGR,Bulgaria,10,Montana,BG.MT,0,,Oblast,Province,Монтана,Mikhaylovgrad|Mihailovgrad,3.36793596190,0.41889517841
407,37,BGR,Bulgaria,11,Pazardzhik,BG.PZ,0,,Oblast,Province,Пазарджик,Pazardjik|Tatar Pazardžik|Bazargic|Bazardzhik|Dobritch|Dobrici|Hagi Oglu,3.62540449861,0.47161413546
408,37,BGR,Bulgaria,12,Pernik,BG.PN,0,,Oblast,Province,Перник,,2.71772819584,0.26605213310
409,37,BGR,Bulgaria,13,Pleven,BG.PV,0,,Oblast,Province,Плевенска,Plevila|Plevna|Plyeven,4.01100743686,0.49569446679
410,37,BGR,Bulgaria,14,Plovdiv,BG.PD,0,,Oblast,Province,Пловдив,Philippopolis,4.89247244604,0.69060918485
411,37,BGR,Bulgaria,15,Razgrad,BG.RG,0,,Oblast,Province,Разград,,4.09159959899,0.29547856336
412,37,BGR,Bulgaria,16,Ruse,BG.RS,0,,Oblast,Province,Русенска,Russe|Ruščuk|Rustchuk,3.64347583336,0.30407234455
413,37,BGR,Bulgaria,17,Shumen,BG.SH,0,,Oblast,Province,Шумен,Kolarovgrad|Šumla|Šumen,3.76539524069,0.40050397946
414,37,BGR,Bulgaria,18,Silistra,BG.SI,0,,Oblast,Province,Силистра,,3.51077984954,0.30517451638
415,37,BGR,Bulgaria,19,Sliven,BG.SL,0,,Oblast,Province,Сливен,Slivno,3.28073954222,0.37732946270
416,37,BGR,Bulgaria,20,Smolyan,BG.SM,0,,Oblast,Province,Смолян,Smoljan,4.30812187431,0.35792583271
417,37,BGR,Bulgaria,21,Sofia,BG.SF,0,,Oblast,Province,Sofija,Sofiya|Sofija,7.79705090142,0.78336088124
418,37,BGR,Bulgaria,22,Stara Zagora,BG.SZ,0,,Oblast,Province,Стара Загора,,4.53075061734,0.55353314246
419,37,BGR,Bulgaria,23,Targovishte,BG.TU,0,,Oblast,Province,Търговищка,Torgovishte|Tâgovište,3.40774782539,0.27929220178
420,37,BGR,Bulgaria,24,Varna,BG.VN,0,,Oblast,Province,Варна,Stalin,3.90158984615,0.40837037385
421,37,BGR,Bulgaria,25,Veliko Tarnovo,BG.VT,0,,Oblast,Province,Велико Търново,Veliko Turnovo|Gorna Oryahovitsa|Gorna Orjahovica|Turnovo|Tirnovo|Trnova,4.36233214281,0.51684633382
422,37,BGR,Bulgaria,26,Vidin,BG.VD,0,,Oblast,Province,Видин,,3.25098232963,0.34287676518
423,37,BGR,Bulgaria,27,Vratsa,BG.VR,0,,Oblast,Province,Враца,Vraca,3.77062810762,0.41614807946
424,37,BGR,Bulgaria,28,Yambol,BG.YA,0,,Oblast,Province,Ямбол,Jambol|Jamboli,3.31699826172,0.37050486899
