"adminLvl1","country","date","count"
"Portuguesa","Venezuela",2016-10-03,5
"Nueva Esparta","Venezuela",2016-10-03,1
"Sucre","Venezuela",2016-10-03,7
"Apure","Venezuela",2016-10-03,4
"Amazonas","Venezuela",2016-10-03,0
"Delta Amacuro","Venezuela",2016-10-03,0
"Dependencias Federales","Venezuela",2016-10-03,0
"Buenos Aires","Argentine",2016-10-10,873
"Buenos Aires Province","Argentine",2016-10-10,181
"Misiones Province","Argentine",2016-10-10,111
"Santa Fe Province","Argentine",2016-10-10,69
"Corrientes Province","Argentine",2016-10-10,20
"Salta Province","Argentine",2016-10-10,67
"Chaco Province","Argentine",2016-10-10,13
"Mendoza Province","Argentine",2016-10-10,11
"Entre Ríos Province","Argentine",2016-10-10,8
"Córdoba Province, Argentina","Argentine",2016-10-10,21
"Tucumán Province","Argentine",2016-10-10,12
"Chubut Province","Argentine",2016-10-10,21
"Jujuy Province","Argentine",2016-10-10,3
"Neuquén Province","Argentine",2016-10-10,5
"Formosa Province","Argentine",2016-10-10,5
"Río Negro Province","Argentine",2016-10-10,1
"Tierra del Fuego Province","Argentine",2016-10-10,4
"Catamarca Province","Argentine",2016-10-10,1
"Santa Cruz Province","Argentine",2016-10-10,6
"La Pampa Province","Argentine",2016-10-10,5
"La Rioja Province","Argentine",2016-10-10,13
"San Luis Province","Argentine",2016-10-10,13
"San Juan Province","Argentine",2016-10-10,1
"Santiago del Estero Province","Argentine",2016-10-10,0
"La Paz","Bolivia",2016-10-10,16
"El Beni","Bolivia",2016-10-10,1
"Santa Cruz","Bolivia",2016-10-10,4
"Tarija","Bolivia",2016-10-10,1
"Cochabamba","Bolivia",2016-10-10,0
"Potosí","Bolivia",2016-10-10,0
"Oruro","Bolivia",2016-10-10,1
"Chuquisaca","Bolivia",2016-10-10,1
"Pando","Bolivia",2016-10-10,0
"Federal District","Brazil",2016-10-10,1894
"São Paulo","Brazil",2016-10-10,320
"Rio de Janeiro","Brazil",2016-10-10,247
"Minas Gerais","Brazil",2016-10-10,232
"Paraná","Brazil",2016-10-10,100
"Rio Grande do Sul","Brazil",2016-10-10,60
"Santa Catarina","Brazil",2016-10-10,72
"Bahia","Brazil",2016-10-10,32
"Pernambuco","Brazil",2016-10-10,40
"Goiás","Brazil",2016-10-10,62
"Rio Grande do Norte","Brazil",2016-10-10,29
"Espírito Santo","Brazil",2016-10-10,37
"Ceará","Brazil",2016-10-10,34
"Pará","Brazil",2016-10-10,45
"Paraíba","Brazil",2016-10-10,43
"Maranhão","Brazil",2016-10-10,18
"Amazonas","Brazil",2016-10-10,19
"Mato Grosso do Sul","Brazil",2016-10-10,30
"Mato Grosso","Brazil",2016-10-10,11
"Alagoas","Brazil",2016-10-10,2
"Piauí","Brazil",2016-10-10,4
"Tocantins","Brazil",2016-10-10,4
"Amapá","Brazil",2016-10-10,2
"Sergipe","Brazil",2016-10-10,3
"Acre","Brazil",2016-10-10,7
"Rondônia","Brazil",2016-10-10,13
"Roraima","Brazil",2016-10-10,1
"Región Metropolitana de Santiago","Chile",2016-10-10,25
"Bío-Bío","Chile",2016-10-10,3
"Valparaíso","Chile",2016-10-10,15
"Los Lagos","Chile",2016-10-10,2
"La Araucanía","Chile",2016-10-10,0
"Maule","Chile",2016-10-10,1
"Atacama","Chile",2016-10-10,0
"Coquimbo","Chile",2016-10-10,1
"Los Ríos","Chile",2016-10-10,0
"Antofagasta","Chile",2016-10-10,0
"Tarapacá","Chile",2016-10-10,0
"Libertador General Bernardo O'Higgins","Chile",2016-10-10,1
"Arica y Parinacota","Chile",2016-10-10,0
"Magallanes y Antártica Chilena","Chile",2016-10-10,0
"Aisén del General Carlos Ibáñez del Campo","Chile",2016-10-10,0
"Córdoba","Colombia",2016-10-10,91
"Bogota","Colombia",2016-10-10,33
"Antioquia","Colombia",2016-10-10,16
"Atlántico","Colombia",2016-10-10,53
"Cauca","Colombia",2016-10-10,4
"Valle del Cauca","Colombia",2016-10-10,10
"Bolívar","Colombia",2016-10-10,4
"Santander","Colombia",2016-10-10,2
"Cesar","Colombia",2016-10-10,4
"Sucre","Colombia",2016-10-10,5
"Risaralda","Colombia",2016-10-10,1
"Meta","Colombia",2016-10-10,2
"Huila","Colombia",2016-10-10,1
"Boyacá","Colombia",2016-10-10,1
"Magdalena","Colombia",2016-10-10,1
"Casanare","Colombia",2016-10-10,1
"Norte de Santander","Colombia",2016-10-10,0
"Tolima","Colombia",2016-10-10,4
"La Guajira","Colombia",2016-10-10,2
"Nariño","Colombia",2016-10-10,1
"Cundinamarca","Colombia",2016-10-10,8
"Caldas","Colombia",2016-10-10,1
"Caquetá","Colombia",2016-10-10,0
"Quindío","Colombia",2016-10-10,0
"Arauca","Colombia",2016-10-10,0
"Chocó","Colombia",2016-10-10,0
"Putumayo","Colombia",2016-10-10,0
"San Andrés y Providencia","Colombia",2016-10-10,0
"Vaupés","Colombia",2016-10-10,0
"Vichada","Colombia",2016-10-10,0
"Guaviare","Colombia",2016-10-10,0
"Guainía","Colombia",2016-10-10,0
"Amazonas","Colombia",2016-10-10,0
"Pichincha","Ecuador",2016-10-10,28
"Guayas","Ecuador",2016-10-10,12
"Loja","Ecuador",2016-10-10,0
"Manabi","Ecuador",2016-10-10,1
"El Oro","Ecuador",2016-10-10,3
"Los Rios","Ecuador",2016-10-10,0
"Azuay","Ecuador",2016-10-10,0
"Esmeraldas","Ecuador",2016-10-10,0
"Zamora Chinchipe","Ecuador",2016-10-10,1
"Tungurahua","Ecuador",2016-10-10,0
"Santa Elena","Ecuador",2016-10-10,0
"Morona Santiago","Ecuador",2016-10-10,0
"Imbabura","Ecuador",2016-10-10,0
"Galápagos","Ecuador",2016-10-10,0
"Chimborazo","Ecuador",2016-10-10,1
"Napo","Ecuador",2016-10-10,0
"Orellana","Ecuador",2016-10-10,0
"Santo Domingo de los Tsáchilas","Ecuador",2016-10-10,3
"Cañar","Ecuador",2016-10-10,0
"Cotopaxi","Ecuador",2016-10-10,0
"Sucumbios","Ecuador",2016-10-10,0
"Pastaza","Ecuador",2016-10-10,1
"Bolivar","Ecuador",2016-10-10,0
"Carchi","Ecuador",2016-10-10,0
"East Berbice-Corentyne","Guyana",2016-10-10,0
"Mahaica-Berbice","Guyana",2016-10-10,0
"Upper Takutu-Upper Essequibo","Guyana",2016-10-10,0
"Upper Demerara-Berbice","Guyana",2016-10-10,0
"Potaro-Siparuni","Guyana",2016-10-10,0
"Pomeroon-Supenaam","Guyana",2016-10-10,0
"Essequibo Islands-West Demerara","Guyana",2016-10-10,0
"Demerara-Mahaica","Guyana",2016-10-10,0
"Cuyuni-Mazaruni","Guyana",2016-10-10,0
"Barima-Waini","Guyana",2016-10-10,0
"Asunción","Paraguay",2016-10-10,47
"Central","Paraguay",2016-10-10,2
"Alto Paraná","Paraguay",2016-10-10,3
"Itapúa","Paraguay",2016-10-10,5
"Caaguazú","Paraguay",2016-10-10,0
"Misiones","Paraguay",2016-10-10,3
"Guairá","Paraguay",2016-10-10,1
"Ñeembucú","Paraguay",2016-10-10,0
"Amambay","Paraguay",2016-10-10,0
"Presidente Hayes","Paraguay",2016-10-10,0
"Concepción","Paraguay",2016-10-10,0
"Cordillera","Paraguay",2016-10-10,0
"Paraguarí","Paraguay",2016-10-10,0
"Caazapá","Paraguay",2016-10-10,0
"San Pedro","Paraguay",2016-10-10,0
"Canindeyú","Paraguay",2016-10-10,0
"Boquerón","Paraguay",2016-10-10,0
"Alto Paraguay","Paraguay",2016-10-10,0
"Lima Province","Peru",2016-10-10,46
"La Libertad","Peru",2016-10-10,1
"Piura","Peru",2016-10-10,4
"Lima","Peru",2016-10-10,3
"Ayacucho","Peru",2016-10-10,0
"Arequipa","Peru",2016-10-10,3
"Ucayali","Peru",2016-10-10,2
"Junín","Peru",2016-10-10,0
"Ancash","Peru",2016-10-10,0
"Lambayeque","Peru",2016-10-10,1
"Callao","Peru",2016-10-10,0
"Callao","Peru",2016-10-10,0
"Loreto","Peru",2016-10-10,1
"San Martín","Peru",2016-10-10,1
"Cajamarca","Peru",2016-10-10,0
"Madre de Dios","Peru",2016-10-10,0
"Cusco","Peru",2016-10-10,0
"Huánuco","Peru",2016-10-10,0
"Tumbes","Peru",2016-10-10,0
"Ica","Peru",2016-10-10,0
"Huancavelica","Peru",2016-10-10,0
"Tacna","Peru",2016-10-10,0
"Amazonas","Peru",2016-10-10,0
"Moquegua","Peru",2016-10-10,0
"Apurímac","Peru",2016-10-10,0
"Pasco","Peru",2016-10-10,0
"Paramaribo","Suriname",2016-10-10,0
"Wanica","Suriname",2016-10-10,0
"Sipaliwini","Suriname",2016-10-10,0
"Saramacca","Suriname",2016-10-10,0
"Para","Suriname",2016-10-10,0
"Nickerie","Suriname",2016-10-10,0
"Marowijne","Suriname",2016-10-10,0
"Coronie","Suriname",2016-10-10,0
"Commewijne","Suriname",2016-10-10,0
"Brokopondo","Suriname",2016-10-10,0
"Montevideo","Uruguay",2016-10-10,17
"Canelones","Uruguay",2016-10-10,1
"Maldonado","Uruguay",2016-10-10,4
"Salto","Uruguay",2016-10-10,0
"Lavalleja","Uruguay",2016-10-10,3
"Tacuarembó","Uruguay",2016-10-10,2
"Paysandú","Uruguay",2016-10-10,0
"Durazno","Uruguay",2016-10-10,0
"Colonia","Uruguay",2016-10-10,0
"Río Negro","Uruguay",2016-10-10,2
"Artigas","Uruguay",2016-10-10,0
"Rocha","Uruguay",2016-10-10,0
"Flores","Uruguay",2016-10-10,0
"Rivera","Uruguay",2016-10-10,0
"Soriano","Uruguay",2016-10-10,0
"Treinta y Tres","Uruguay",2016-10-10,0
"Cerro Largo","Uruguay",2016-10-10,1
"San José","Uruguay",2016-10-10,0
"Florida","Uruguay",2016-10-10,1
"Distrito Capital","Venezuela",2016-10-10,386
"Aragua","Venezuela",2016-10-10,46
"Carabobo","Venezuela",2016-10-10,7
"Zulia","Venezuela",2016-10-10,16
"Lara","Venezuela",2016-10-10,26
"Táchira","Venezuela",2016-10-10,2
"Guárico","Venezuela",2016-10-10,0
"Barinas","Venezuela",2016-10-10,1
"Monagas","Venezuela",2016-10-10,1
"Bolívar","Venezuela",2016-10-10,7
"Anzoátegui","Venezuela",2016-10-10,9
"Miranda","Venezuela",2016-10-10,5
"Falcón","Venezuela",2016-10-10,5
"Vargas","Venezuela",2016-10-10,0
"Cojedes","Venezuela",2016-10-10,1
"Mérida","Venezuela",2016-10-10,5
"Yaracuy","Venezuela",2016-10-10,0
"Trujillo","Venezuela",2016-10-10,4
"Portuguesa","Venezuela",2016-10-10,0
"Nueva Esparta","Venezuela",2016-10-10,1
"Sucre","Venezuela",2016-10-10,5
"Apure","Venezuela",2016-10-10,0
"Amazonas","Venezuela",2016-10-10,0
"Delta Amacuro","Venezuela",2016-10-10,0
"Dependencias Federales","Venezuela",2016-10-10,0
"Buenos Aires","Argentine",2016-10-17,845
"Buenos Aires Province","Argentine",2016-10-17,306
"Misiones Province","Argentine",2016-10-17,162
"Santa Fe Province","Argentine",2016-10-17,56
"Corrientes Province","Argentine",2016-10-17,9
"Salta Province","Argentine",2016-10-17,29
"Chaco Province","Argentine",2016-10-17,18
"Mendoza Province","Argentine",2016-10-17,10
"Entre Ríos Province","Argentine",2016-10-17,13
"Córdoba Province, Argentina","Argentine",2016-10-17,11
"Tucumán Province","Argentine",2016-10-17,4
"Chubut Province","Argentine",2016-10-17,23
"Jujuy Province","Argentine",2016-10-17,15
"Neuquén Province","Argentine",2016-10-17,4
"Formosa Province","Argentine",2016-10-17,2
"Río Negro Province","Argentine",2016-10-17,6
"Tierra del Fuego Province","Argentine",2016-10-17,3
"Catamarca Province","Argentine",2016-10-17,3
"Santa Cruz Province","Argentine",2016-10-17,4
"La Pampa Province","Argentine",2016-10-17,2
"La Rioja Province","Argentine",2016-10-17,2
"San Luis Province","Argentine",2016-10-17,2
"San Juan Province","Argentine",2016-10-17,1
"Santiago del Estero Province","Argentine",2016-10-17,2
"La Paz","Bolivia",2016-10-17,28
"El Beni","Bolivia",2016-10-17,4
"Santa Cruz","Bolivia",2016-10-17,4
"Tarija","Bolivia",2016-10-17,0
"Cochabamba","Bolivia",2016-10-17,0
"Potosí","Bolivia",2016-10-17,0
"Oruro","Bolivia",2016-10-17,0
"Chuquisaca","Bolivia",2016-10-17,0
"Pando","Bolivia",2016-10-17,0
"Federal District","Brazil",2016-10-17,2940
"São Paulo","Brazil",2016-10-17,443
"Rio de Janeiro","Brazil",2016-10-17,330
"Minas Gerais","Brazil",2016-10-17,487
"Paraná","Brazil",2016-10-17,179
"Rio Grande do Sul","Brazil",2016-10-17,111
"Santa Catarina","Brazil",2016-10-17,118
"Bahia","Brazil",2016-10-17,85
"Pernambuco","Brazil",2016-10-17,132
"Goiás","Brazil",2016-10-17,53
"Rio Grande do Norte","Brazil",2016-10-17,67
"Espírito Santo","Brazil",2016-10-17,51
"Ceará","Brazil",2016-10-17,42
"Pará","Brazil",2016-10-17,57
"Paraíba","Brazil",2016-10-17,29
"Maranhão","Brazil",2016-10-17,15
"Amazonas","Brazil",2016-10-17,51
"Mato Grosso do Sul","Brazil",2016-10-17,33
"Mato Grosso","Brazil",2016-10-17,31
"Alagoas","Brazil",2016-10-17,10
"Piauí","Brazil",2016-10-17,6
"Tocantins","Brazil",2016-10-17,5
"Amapá","Brazil",2016-10-17,10
"Sergipe","Brazil",2016-10-17,7
"Acre","Brazil",2016-10-17,7
"Rondônia","Brazil",2016-10-17,6
"Roraima","Brazil",2016-10-17,3
"Región Metropolitana de Santiago","Chile",2016-10-17,43
"Bío-Bío","Chile",2016-10-17,3
"Valparaíso","Chile",2016-10-17,3
"Los Lagos","Chile",2016-10-17,3
"La Araucanía","Chile",2016-10-17,5
"Maule","Chile",2016-10-17,0
"Atacama","Chile",2016-10-17,1
"Coquimbo","Chile",2016-10-17,0
"Los Ríos","Chile",2016-10-17,1
"Antofagasta","Chile",2016-10-17,2
"Tarapacá","Chile",2016-10-17,0
"Libertador General Bernardo O'Higgins","Chile",2016-10-17,0
"Arica y Parinacota","Chile",2016-10-17,0
"Magallanes y Antártica Chilena","Chile",2016-10-17,1
"Aisén del General Carlos Ibáñez del Campo","Chile",2016-10-17,0
"Córdoba","Colombia",2016-10-17,63
"Bogota","Colombia",2016-10-17,128
"Antioquia","Colombia",2016-10-17,41
"Atlántico","Colombia",2016-10-17,44
"Cauca","Colombia",2016-10-17,14
"Valle del Cauca","Colombia",2016-10-17,6
"Bolívar","Colombia",2016-10-17,9
"Santander","Colombia",2016-10-17,4
"Cesar","Colombia",2016-10-17,50
"Sucre","Colombia",2016-10-17,5
"Risaralda","Colombia",2016-10-17,0
"Meta","Colombia",2016-10-17,2
"Huila","Colombia",2016-10-17,21
"Boyacá","Colombia",2016-10-17,2
"Magdalena","Colombia",2016-10-17,4
"Casanare","Colombia",2016-10-17,0
"Norte de Santander","Colombia",2016-10-17,3
"Tolima","Colombia",2016-10-17,2
"La Guajira","Colombia",2016-10-17,15
"Nariño","Colombia",2016-10-17,0
"Cundinamarca","Colombia",2016-10-17,7
"Caldas","Colombia",2016-10-17,1
"Caquetá","Colombia",2016-10-17,0
"Quindío","Colombia",2016-10-17,0
"Arauca","Colombia",2016-10-17,0
"Chocó","Colombia",2016-10-17,0
"Putumayo","Colombia",2016-10-17,0
"San Andrés y Providencia","Colombia",2016-10-17,0
"Vaupés","Colombia",2016-10-17,0
"Vichada","Colombia",2016-10-17,0
"Guaviare","Colombia",2016-10-17,0
"Guainía","Colombia",2016-10-17,0
"Amazonas","Colombia",2016-10-17,0
"Pichincha","Ecuador",2016-10-17,39
"Guayas","Ecuador",2016-10-17,17
"Loja","Ecuador",2016-10-17,10
"Manabi","Ecuador",2016-10-17,1
"El Oro","Ecuador",2016-10-17,11
"Los Rios","Ecuador",2016-10-17,0
"Azuay","Ecuador",2016-10-17,0
"Esmeraldas","Ecuador",2016-10-17,0
"Zamora Chinchipe","Ecuador",2016-10-17,1
"Tungurahua","Ecuador",2016-10-17,0
"Santa Elena","Ecuador",2016-10-17,0
"Morona Santiago","Ecuador",2016-10-17,2
"Imbabura","Ecuador",2016-10-17,0
"Galápagos","Ecuador",2016-10-17,0
"Chimborazo","Ecuador",2016-10-17,0
"Napo","Ecuador",2016-10-17,1
"Orellana","Ecuador",2016-10-17,0
"Santo Domingo de los Tsáchilas","Ecuador",2016-10-17,0
"Cañar","Ecuador",2016-10-17,0
"Cotopaxi","Ecuador",2016-10-17,0
"Sucumbios","Ecuador",2016-10-17,0
"Pastaza","Ecuador",2016-10-17,0
"Bolivar","Ecuador",2016-10-17,0
"Carchi","Ecuador",2016-10-17,0
"East Berbice-Corentyne","Guyana",2016-10-17,1
"Mahaica-Berbice","Guyana",2016-10-17,0
"Upper Takutu-Upper Essequibo","Guyana",2016-10-17,0
"Upper Demerara-Berbice","Guyana",2016-10-17,0
"Potaro-Siparuni","Guyana",2016-10-17,0
"Pomeroon-Supenaam","Guyana",2016-10-17,0
"Essequibo Islands-West Demerara","Guyana",2016-10-17,0
"Demerara-Mahaica","Guyana",2016-10-17,0
"Cuyuni-Mazaruni","Guyana",2016-10-17,0
"Barima-Waini","Guyana",2016-10-17,0
"Asunción","Paraguay",2016-10-17,389
"Central","Paraguay",2016-10-17,28
"Alto Paraná","Paraguay",2016-10-17,5
"Itapúa","Paraguay",2016-10-17,6
"Caaguazú","Paraguay",2016-10-17,7
"Misiones","Paraguay",2016-10-17,2
"Guairá","Paraguay",2016-10-17,7
"Ñeembucú","Paraguay",2016-10-17,4
"Amambay","Paraguay",2016-10-17,2
"Presidente Hayes","Paraguay",2016-10-17,3
"Concepción","Paraguay",2016-10-17,2
"Cordillera","Paraguay",2016-10-17,1
"Paraguarí","Paraguay",2016-10-17,2
"Caazapá","Paraguay",2016-10-17,0
"San Pedro","Paraguay",2016-10-17,2
"Canindeyú","Paraguay",2016-10-17,1
"Boquerón","Paraguay",2016-10-17,0
"Alto Paraguay","Paraguay",2016-10-17,0
"Lima Province","Peru",2016-10-17,57
"La Libertad","Peru",2016-10-17,3
"Piura","Peru",2016-10-17,2
"Lima","Peru",2016-10-17,4
"Ayacucho","Peru",2016-10-17,2
"Arequipa","Peru",2016-10-17,1
"Ucayali","Peru",2016-10-17,1
"Junín","Peru",2016-10-17,0
"Ancash","Peru",2016-10-17,0
"Lambayeque","Peru",2016-10-17,2
"Callao","Peru",2016-10-17,1
"Callao","Peru",2016-10-17,1
"Loreto","Peru",2016-10-17,1
"San Martín","Peru",2016-10-17,0
"Cajamarca","Peru",2016-10-17,0
"Madre de Dios","Peru",2016-10-17,0
"Cusco","Peru",2016-10-17,0
"Huánuco","Peru",2016-10-17,0
"Tumbes","Peru",2016-10-17,0
"Ica","Peru",2016-10-17,0
"Huancavelica","Peru",2016-10-17,0
"Tacna","Peru",2016-10-17,0
"Amazonas","Peru",2016-10-17,0
"Moquegua","Peru",2016-10-17,0
"Apurímac","Peru",2016-10-17,0
"Pasco","Peru",2016-10-17,0
"Paramaribo","Suriname",2016-10-17,0
"Wanica","Suriname",2016-10-17,0
"Sipaliwini","Suriname",2016-10-17,0
"Saramacca","Suriname",2016-10-17,0
"Para","Suriname",2016-10-17,0
"Nickerie","Suriname",2016-10-17,0
"Marowijne","Suriname",2016-10-17,0
"Coronie","Suriname",2016-10-17,0
"Commewijne","Suriname",2016-10-17,0
"Brokopondo","Suriname",2016-10-17,0
"Montevideo","Uruguay",2016-10-17,230
"Canelones","Uruguay",2016-10-17,11
"Maldonado","Uruguay",2016-10-17,7
"Salto","Uruguay",2016-10-17,6
"Lavalleja","Uruguay",2016-10-17,1
"Tacuarembó","Uruguay",2016-10-17,3
"Paysandú","Uruguay",2016-10-17,0
"Durazno","Uruguay",2016-10-17,0
"Colonia","Uruguay",2016-10-17,1
"Río Negro","Uruguay",2016-10-17,1
"Artigas","Uruguay",2016-10-17,2
"Rocha","Uruguay",2016-10-17,1
"Flores","Uruguay",2016-10-17,1
"Rivera","Uruguay",2016-10-17,0
"Soriano","Uruguay",2016-10-17,1
"Treinta y Tres","Uruguay",2016-10-17,0
"Cerro Largo","Uruguay",2016-10-17,2
"San José","Uruguay",2016-10-17,0
"Florida","Uruguay",2016-10-17,1
"Distrito Capital","Venezuela",2016-10-17,707
"Aragua","Venezuela",2016-10-17,118
"Carabobo","Venezuela",2016-10-17,19
"Zulia","Venezuela",2016-10-17,70
"Lara","Venezuela",2016-10-17,11
"Táchira","Venezuela",2016-10-17,9
"Guárico","Venezuela",2016-10-17,2
"Barinas","Venezuela",2016-10-17,2
"Monagas","Venezuela",2016-10-17,2
"Bolívar","Venezuela",2016-10-17,3
"Anzoátegui","Venezuela",2016-10-17,3
"Miranda","Venezuela",2016-10-17,3
"Falcón","Venezuela",2016-10-17,3
"Vargas","Venezuela",2016-10-17,14
"Cojedes","Venezuela",2016-10-17,3
"Mérida","Venezuela",2016-10-17,14
"Yaracuy","Venezuela",2016-10-17,2
"Trujillo","Venezuela",2016-10-17,1
"Portuguesa","Venezuela",2016-10-17,3
"Nueva Esparta","Venezuela",2016-10-17,2
"Sucre","Venezuela",2016-10-17,2
"Apure","Venezuela",2016-10-17,0
"Amazonas","Venezuela",2016-10-17,0
"Delta Amacuro","Venezuela",2016-10-17,0
"Dependencias Federales","Venezuela",2016-10-17,0
"Buenos Aires","Argentine",2016-10-24,1804
"Buenos Aires Province","Argentine",2016-10-24,677
"Misiones Province","Argentine",2016-10-24,102
"Santa Fe Province","Argentine",2016-10-24,119
"Corrientes Province","Argentine",2016-10-24,70
"Salta Province","Argentine",2016-10-24,49
"Chaco Province","Argentine",2016-10-24,24
"Mendoza Province","Argentine",2016-10-24,29
"Entre Ríos Province","Argentine",2016-10-24,32
"Córdoba Province, Argentina","Argentine",2016-10-24,16
"Tucumán Province","Argentine",2016-10-24,27
"Chubut Province","Argentine",2016-10-24,25
"Jujuy Province","Argentine",2016-10-24,9
"Neuquén Province","Argentine",2016-10-24,12
"Formosa Province","Argentine",2016-10-24,6
"Río Negro Province","Argentine",2016-10-24,3
"Tierra del Fuego Province","Argentine",2016-10-24,2
"Catamarca Province","Argentine",2016-10-24,3
"Santa Cruz Province","Argentine",2016-10-24,4
"La Pampa Province","Argentine",2016-10-24,1
"La Rioja Province","Argentine",2016-10-24,5
"San Luis Province","Argentine",2016-10-24,3
"San Juan Province","Argentine",2016-10-24,5
"Santiago del Estero Province","Argentine",2016-10-24,1
"La Paz","Bolivia",2016-10-24,143
"El Beni","Bolivia",2016-10-24,6
"Santa Cruz","Bolivia",2016-10-24,1
"Tarija","Bolivia",2016-10-24,2
"Cochabamba","Bolivia",2016-10-24,1
"Potosí","Bolivia",2016-10-24,0
"Oruro","Bolivia",2016-10-24,0
"Chuquisaca","Bolivia",2016-10-24,1
"Pando","Bolivia",2016-10-24,0
"Federal District","Brazil",2016-10-24,2692
"São Paulo","Brazil",2016-10-24,425
"Rio de Janeiro","Brazil",2016-10-24,590
"Minas Gerais","Brazil",2016-10-24,284
"Paraná","Brazil",2016-10-24,150
"Rio Grande do Sul","Brazil",2016-10-24,93
"Santa Catarina","Brazil",2016-10-24,105
"Bahia","Brazil",2016-10-24,53
"Pernambuco","Brazil",2016-10-24,73
"Goiás","Brazil",2016-10-24,59
"Rio Grande do Norte","Brazil",2016-10-24,44
"Espírito Santo","Brazil",2016-10-24,41
"Ceará","Brazil",2016-10-24,36
"Pará","Brazil",2016-10-24,58
"Paraíba","Brazil",2016-10-24,27
"Maranhão","Brazil",2016-10-24,20
"Amazonas","Brazil",2016-10-24,28
"Mato Grosso do Sul","Brazil",2016-10-24,35
"Mato Grosso","Brazil",2016-10-24,18
"Alagoas","Brazil",2016-10-24,5
"Piauí","Brazil",2016-10-24,5
"Tocantins","Brazil",2016-10-24,7
"Amapá","Brazil",2016-10-24,5
"Sergipe","Brazil",2016-10-24,11
"Acre","Brazil",2016-10-24,7
"Rondônia","Brazil",2016-10-24,3
"Roraima","Brazil",2016-10-24,5
"Región Metropolitana de Santiago","Chile",2016-10-24,70
"Bío-Bío","Chile",2016-10-24,5
"Valparaíso","Chile",2016-10-24,8
"Los Lagos","Chile",2016-10-24,5
"La Araucanía","Chile",2016-10-24,2
"Maule","Chile",2016-10-24,0
"Atacama","Chile",2016-10-24,0
"Coquimbo","Chile",2016-10-24,3
"Los Ríos","Chile",2016-10-24,0
"Antofagasta","Chile",2016-10-24,0
"Tarapacá","Chile",2016-10-24,0
"Libertador General Bernardo O'Higgins","Chile",2016-10-24,2
"Arica y Parinacota","Chile",2016-10-24,0
"Magallanes y Antártica Chilena","Chile",2016-10-24,1
"Aisén del General Carlos Ibáñez del Campo","Chile",2016-10-24,0
"Córdoba","Colombia",2016-10-24,115
"Bogota","Colombia",2016-10-24,90
"Antioquia","Colombia",2016-10-24,119
"Atlántico","Colombia",2016-10-24,65
"Cauca","Colombia",2016-10-24,6
"Valle del Cauca","Colombia",2016-10-24,12
"Bolívar","Colombia",2016-10-24,6
"Santander","Colombia",2016-10-24,7
"Cesar","Colombia",2016-10-24,56
"Sucre","Colombia",2016-10-24,9
"Risaralda","Colombia",2016-10-24,2
"Meta","Colombia",2016-10-24,0
"Huila","Colombia",2016-10-24,15
"Boyacá","Colombia",2016-10-24,2
"Magdalena","Colombia",2016-10-24,1
"Casanare","Colombia",2016-10-24,1
"Norte de Santander","Colombia",2016-10-24,1
"Tolima","Colombia",2016-10-24,0
"La Guajira","Colombia",2016-10-24,2
"Nariño","Colombia",2016-10-24,1
